long	lat
92.90995164	21.90759935
92.92380977	21.90868276
92.93613466	21.91474004
92.94439057	21.92808575
92.94439057	21.94192392
92.94203174	21.95615606
92.94203174	21.97063443
92.94863646	21.99013591
92.95129015	21.98929873
92.95695134	21.98821531
92.96202283	21.99077611
92.96278945	22.00097007
92.95877944	22.02928661
92.9620818	22.04258308
92.97305036	22.04987151
93	22.04361725
-999	-999
92.99982309	28.21068954
92.96709431	28.18707601
92.9404985	28.15851323
92.92097918	28.12292303
92.92263036	28.10777491
92.93979085	28.10190477
92.9788295	28.09796508
92.99239277	28.08690439
92.99239277	28.07377044
92.98101141	28.04169641
92.98101141	28.04169641
92.98101141	28.04169641
92.9774142	28.01341926
92.94904926	27.98292604
92.91107209	27.95873633
92.87981758	27.94709946
92.85304486	27.94315484
92.83954055	27.93704832
92.81011414	27.90958866
92.79377924	27.90006445
92.73952613	27.88573381
92.69919013	27.8615441
92.68645245	27.85918521
92.67495315	27.86731575
92.66038737	27.89342606
92.64753174	27.89587852
92.63432229	27.88150357
92.62836624	27.85918521
92.61969754	27.8410577
92.59970645	27.8396591
92.58832509	27.85341356
92.58242802	27.86991102
92.57617712	27.87173805
92.56302664	27.8409592
92.54793012	27.82263471
92.53112345	27.82984927
92.51602694	27.8492818
92.49703835	27.88736879
92.48701332	27.90275821
92.47604476	27.9058361
92.4646634	27.88861964
92.46448649	27.87813513
92.4689093	27.86890148
92.4709143	27.85923445
92.46448649	27.84831658
92.45581779	27.84490382
92.44313907	27.84370221
92.34967041	27.85033567
92.32743843	27.84831658
92.28604096	27.83090806
92.22188076	27.77545688
92.18036535	27.76002314
92.15488998	27.75824042
92.10612115	27.7655978
92.05717542	27.76377077
92.03989699	27.76930111
92.00127113	27.78935907
91.95521497	27.79897685
91.79776303	27.79454962
-999	-999
88.73334726	27.32921278
88.70256452	27.34700542
88.68841153	27.35729787
88.66458734	27.38370366
88.65232143	27.39028787
88.63934786	27.39519772
88.62501796	27.40308203
88.60072201	27.42655275
88.5852127	27.45453934
88.57896179	27.4848405
88.58226416	27.51706227
88.58279489	27.53447079
88.56498572	27.55534131
88.56427807	27.57034662
88.57235707	27.58554398
88.59370449	27.61276234
88.61133674	27.65032238
88.63645829	27.68504585
88.69035757	27.88313854
88.6917139	27.89915339
88.6878808	27.91824121
88.67815062	27.93397043
88.65137789	27.9581109
88.64223742	27.97133842
88.64111698	27.9888405
88.6519676	28.02337191
88.65019848	28.04174566
88.65019848	28.04174566
88.64972671	28.04174566
88.63362769	28.05872081
88.60809335	28.07699606
88.55814511	28.10546527
88.52978018	28.11238928
88.46479439	28.12027851
88.44203168	28.13470764
88.41832543	28.15851323
88.39980861	28.15952278
88.35375245	28.12927086
88.32916164	28.10945913
88.31400615	28.0889678
88.29708154	28.07757224
88.26724233	28.08546148
88.24542315	28.08040882
88.1827962	28.04174566
88.1827962	28.04174566
88.18250135	28.04174566
88.15932584	28.02904507
87.95658435	28.00336812
87.93110898	27.99422803
87.91778158	27.99129296
87.9046311	27.99168201
87.87750455	27.99495195
87.86506172	27.99168201
87.8475474	27.97181611
87.84465784	27.94608991
87.85285477	27.92074291
87.86801026	27.90098043
-999	-999
87.85285477	21.75646287
87.87549955	21.78404073
87.88399134	21.81575525
87.86883585	21.84062457
87.85385728	21.8427914
87.84111959	21.83323764
87.83044588	21.81683867
87.82230792	21.80019347
87.81812099	21.78748796
87.81523143	21.76906989
87.81676466	21.75188298
87.82619999	21.7446438
87.85285477	21.75646287
-999	-999
88.46249453	21.82269896
88.44710317	21.81678942
88.4250481	21.79334825
88.40511598	21.76527794
88.39108094	21.73829104
88.38895799	21.73090412
88.38978358	21.72179358
88.39585757	21.70830013
88.39733184	21.6996328
88.40594157	21.6989926
88.44698522	21.68766599
88.45848452	21.68328308
88.46149203	21.73755235
88.46845058	21.76187995
88.48154209	21.78591208
88.48549313	21.80245879
88.47706031	21.81678942
88.46249453	21.82269896
-999	-999
88.74431582	21.47590749
88.72904239	21.48506727
88.71176396	21.49073058
88.67626356	21.50949337
88.66464632	21.47275573
88.67337399	21.42725228
88.6999698	21.41907742
88.71948913	21.42582414
88.73735727	21.42419902
88.75115643	21.42646434
88.75752527	21.44379899
88.75469467	21.46236479
88.74431582	21.47590749
-999	-999
87.86930762	21.7547885
87.83628399	21.70391722
87.79205591	21.60074651
87.78480251	21.57632041
87.78303339	21.56356566
87.78374104	21.55287924
87.79353018	21.53702197
87.80679861	21.53199887
87.83793517	21.53175264
87.86824614	21.52308531
87.88092486	21.52121396
87.89177548	21.52559686
87.89914682	21.53909031
87.89725976	21.55327321
87.88405031	21.58030935
87.91860718	21.60069726
87.92261719	21.66077758
87.89985447	21.76522869
87.86930762	21.7547885
-999	-999
92.28326933	26.99449154
92.26392692	27.0277721
92.20825852	27.07480711
92.19451833	27.10842254
92.19487215	27.12737246
92.19793863	27.14694289
92.20359983	27.16474045
92.21156088	27.17988857
92.21468633	27.18387751
92.21769384	27.18733951
92.23225962	27.2000401
92.23862846	27.20850059
92.24181288	27.21739937
92.2454101	27.2372111
92.2492432	27.24668606
92.26504736	27.26241529
92.29989909	27.28713194
92.30756528	27.30512156
92.30302454	27.3174331
92.20519204	27.46877641
92.18036535	27.49349306
92.16721487	27.48983899
92.1340733	27.46911128
92.11980237	27.4649746
92.07905357	27.46709219
92.04891951	27.46286194
91.96181969	27.43742137
91.92885504	27.43467836
91.92278105	27.44266117
91.92171957	27.45848396
91.90302584	27.48027046
91.90302584	27.48060533
91.87843503	27.48983899
91.85077774	27.49373436
91.82536134	27.5006633
91.80755217	27.51706227
91.79776303	27.53475641
91.76621367	27.55610955
91.75536305	27.57082923
91.731244	27.64772711
91.73849741	27.68807449
91.79104036	27.74934657
91.79776303	27.79445605
91.79151213	27.86841886
91.79269154	27.89246576
91.80253966	27.91814764
91.81586705	27.93901816
91.82028986	27.95969663
91.80354216	27.98364996
91.78543814	27.99533607
91.76179086	28.00442199
91.73720005	28.01019364
91.69102594	28.01486218
91.64644405	28.03048798
91.60534142	28.03077854
91.58936035	28.03289612
91.57809693	28.03606757
91.55845966	28.04169641
91.47189058	28.07935003
91.43639018	28.1065733
91.41474791	28.14331587
91.39180828	28.12388333
91.36527144	28.1223961
91.33684753	28.12595167
91.30759803	28.12138163
91.28666341	28.10777491
91.23966371	28.06194151
91.22385955	28.04169641
91.22362366	28.04169641
91.22362366	28.04169641
91.1934896	28.01735896
91.14820006	28.00817455
91.10007991	28.01211917
91.06233862	28.02822759
91.04600372	28.04169641
90.98909693	28.08141837
90.92358042	28.09358709
90.85370006	28.09714759
90.81660745	28.10527321
90.78470427	28.11200516
90.73676103	28.13883939
90.71818524	28.14235064
90.70008122	28.13883939
90.6672345	28.12388333
90.64004898	28.12138163
90.61504538	28.11638314
90.54239339	28.12513418
90.5228151	28.12542474
90.50353166	28.12311509
90.51503096	28.1781329
90.54805459	28.20958643
90.58485234	28.213142
90.60714329	28.24786547
90.64022589	28.25805943
90.62913939	28.29288139
90.58485234	28.30687222
90.53696808	28.3102899
90.48194836	28.34491488
90.4378972	28.34491488
90.40463769	28.36208209
90.36778096	28.36208209
90.34035956	28.31653924
90.29778266	28.32221733
90.26475904	28.36208209
90.26475904	28.40055812
90.22430509	28.42503839
90.19470177	28.41426333
90.16904949	28.39012286
90.14322029	28.38661161
90.11019666	28.40055812
90.05146178	28.41104263
89.96129548	28.38502588
89.94036086	28.38242568
89.91883653	28.37189685
89.87826465	28.37973192
89.83952085	28.36063918
89.83061627	28.36381556
89.81870417	28.35862009
89.80873811	28.3498198
89.79157762	28.32928415
89.78167053	28.32009974
89.74392924	28.3000467
89.72706361	28.28797647
89.71892564	28.27133619
89.69899352	28.24132558
89.6564756	28.22502017
89.52243505	28.20506563
89.50179529	28.19938755
89.48162728	28.18880947
89.42973301	28.13340754
89.40791383	28.11869279
89.38532803	28.11167028
89.36687018	28.09743322
89.35094807	28.08012319
89.32476505	28.04169641
89.32435226	28.04169641
89.32051916	28.03500878
89.26774032	27.95176307
89.2294683	27.90958866
89.18877847	27.88347342
89.14325304	27.86582359
89.10539381	27.84528794
89.0961354	27.80657553
89.07549563	27.76406132
89.02843696	27.69586524
88.99641584	27.65570991
88.99317244	27.64277295
88.98745228	27.64614138
88.97618886	27.65037163
88.97229679	27.65123836
88.96840472	27.6517653
88.9561388	27.65436057
88.92547401	27.64373325
88.91084926	27.6359425
88.8984654	27.62108494
88.89121199	27.60526215
88.87204649	27.60170165
88.85706792	27.58573604
88.85954469	27.57453254
88.84574553	27.56154633
88.82970548	27.55418895
88.8236315	27.54091219
88.82628518	27.52946738
88.83147461	27.52023372
88.83501285	27.51456056
88.81602427	27.49945677
88.80652997	27.47733539
88.79915863	27.45223462
88.81360647	27.41034583
88.83288991	27.37009202
88.85046319	27.34537045
88.82251105	27.32604133
88.79898172	27.34282442
88.75911748	27.34537045
88.73340623	27.32921278
88.72473752	27.2988673
88.7153022	27.29266228
88.69879039	27.28217777
88.63162269	27.26756151
88.60308084	27.25139892
88.57902077	27.22177735
88.56115262	27.1875365
88.55207113	27.15742739
88.55531452	27.1554083
88.56598823	27.14891766
88.63622241	27.11779901
88.66110807	27.10207471
88.67567385	27.0783676
88.68139401	27.05152845
88.68139401	26.99449154
88.68805771	26.94303423
88.70533614	26.96246184
88.72703738	26.97804332
88.74932833	26.98045146
88.76931942	26.95996506
88.77215002	26.94707241
88.77067575	26.9366864
88.77032192	26.9263447
88.77834195	26.91581587
88.78990022	26.91023628
88.80299173	26.90893618
88.8155525	26.91187125
88.82628518	26.91850964
88.85010937	26.91946994
88.87794357	26.90893618
88.90400865	26.8926357
88.92187679	26.87657161
88.93697331	26.85050561
88.94599583	26.82896042
88.96150514	26.81395511
88.99735937	26.80578025
89.06034014	26.80255955
89.0918895	26.80539613
89.12314401	26.81232014
89.13641243	26.81958395
89.14802967	26.82939378
89.15988279	26.83728302
89.17409475	26.83857819
89.18954509	26.83805126
89.23577817	26.8481024
89.26638399	26.83083669
89.30925574	26.80578025
89.34888409	26.78861303
89.41911827	26.79539423
89.4650565	26.7890464
89.50928457	26.7750014
89.5374726	26.75634202
89.53971349	26.73796828
89.52184535	26.70949907
89.53582142	26.70050673
89.55640221	26.70094009
89.59532292	26.71431042
89.61973682	26.71325163
89.67988699	26.69137156
89.69757822	26.68853006
89.7038881	26.68790463
89.74858794	26.68824443
89.75283383	26.6873777
89.76344857	26.68362514
89.76769446	26.68362514
89.77294286	26.68853006
89.77654008	26.6957003
89.77842714	26.70194964
89.77825023	26.70411154
89.77889891	26.70632762
89.77937067	26.71104048
89.78167053	26.71632952
89.78733173	26.72055976
89.79199042	26.72032338
89.80107192	26.71325163
89.80531781	26.71171023
89.81404548	26.71079917
89.81534284	26.71036581
89.83816453	26.70445134
89.84942794	26.70305768
89.87360596	26.70517034
89.9443119	26.72094388
90.07168875	26.73114276
90.11420667	26.74104617
90.14209985	26.76216292
90.17034684	26.82497148
90.20773431	26.84540863
90.2283151	26.84675305
90.26924081	26.84540863
90.28993955	26.85127385
90.30833843	26.86272358
90.323317	26.87551281
90.33941602	26.88609581
90.36200183	26.8923944
90.39986106	26.88714968
90.50353166	26.82539992
90.62913939	26.77086472
90.77403056	26.75745006
91.02807661	26.7697616
91.09836976	26.7729823
91.10444375	26.77519346
91.15964039	26.79640378
91.19301784	26.79673865
91.2322334	26.79245916
91.31172599	26.79414338
91.34999801	26.78663826
91.38313958	26.7697616
91.39894375	26.76470895
91.4218244	26.76509307
91.44016431	26.7695203
91.45938878	26.77673486
91.47672619	26.78611133
91.49099711	26.79818156
91.50385274	26.81717581
91.51311115	26.83626855
91.52437456	26.8525247
91.54466051	26.86401876
91.5599929	26.86613634
91.60516451	26.86401876
91.62138147	26.85998057
91.6318193	26.84646743
91.65747158	26.80010709
91.6721553	26.7890464
91.69320786	26.79063213
91.73366181	26.802269
91.75406569	26.80299291
91.80354216	26.79063213
91.82105648	26.78962258
91.87519164	26.79539423
91.90809733	26.80856758
91.97921607	26.84761979
92.01288838	26.8525247
92.033823	26.84290693
92.04019184	26.82770956
92.04319935	26.81111853
92.05505247	26.79673865
92.07256679	26.7947688
92.08188417	26.80674055
92.08070475	26.82386344
92.06731839	26.83766714
92.09137846	26.84761979
92.09137846	26.86272358
92.08854787	26.87618749
92.10564939	26.88056547
92.12522768	26.87349372
92.16066911	26.8481024
92.18036535	26.84040522
92.24835864	26.84887064
92.28963817	26.88306225
92.29830687	26.91850964
92.30231689	26.9346673
92.28326933	26.99449154
-999	-999
91.29309123	22.17983213
91.28176884	22.21578183
91.26519805	22.22819186
91.25658832	22.25325816
91.23205648	22.27108527
91.19307681	22.28802595
91.17385234	22.28492344
91.1674835	22.207213
91.16630408	22.13649551
91.15592523	22.08779105
91.14861285	22.07139208
91.12809103	22.04440519
91.09589299	22.01214895
91.1027336	21.99781832
91.11541231	21.99062838
91.13304457	21.9864917
91.1608198	21.98540828
91.18222619	21.99703038
91.19466902	22.01456201
91.208822	22.01727055
91.22503896	22.02574089
91.24839139	22.04199212
91.26272128	22.06523631
91.27009263	22.07784333
91.28082531	22.09306039
91.2989883	22.12364226
91.29344505	22.15624322
91.29309123	22.17983213
-999	-999
91.26743894	22.40055343
91.2284003	22.38632129
91.21725482	22.35810324
91.24025342	22.34628416
91.26879527	22.34717059
91.29185284	22.35623189
91.31479247	22.36908513
91.32587897	22.39267405
91.31367202	22.41173231
91.26743894	22.40055343
-999	-999
90.54268825	22.97013455
90.53384263	22.96565315
90.52470217	22.96388028
90.48177145	22.96388028
90.48743264	22.94930342
90.49698591	22.90793664
90.50618535	22.91271352
90.53124792	22.9387155
90.54846738	22.95265216
90.55041342	22.96043305
90.54268825	22.97013455
-999	-999
91.0355659	22.10817897
91.03090721	22.10763726
91.02483322	22.10093978
91.01799261	22.10817897
91.00920597	22.08601819
91.00083212	22.05592879
90.9996527	22.02795697
91.011152	22.01244443
91.03308912	22.01741829
91.0418168	22.04081022
91.0418168	22.0948825
91.03869135	22.10414078
91.0355659	22.10817897
-999	-999
91.07902735	22.17746832
91.08380398	22.19834869
91.08286045	22.21878585
91.07826073	22.23715467
91.07212777	22.25222399
91.06375392	22.25956167
91.05219565	22.24360591
91.04547299	22.21952454
91.0418168	22.1738241
91.03474031	22.15964121
91.02329998	22.14294676
91.01993864	22.12871462
91.03739399	22.12265734
91.07902735	22.17746832
-999	-999
91.07118424	22.15501207
91.0644026	22.13526436
91.06375392	22.08158604
91.07655058	22.09113979
91.08409884	22.10965635
91.08787297	22.13112768
91.08657561	22.14934876
91.07118424	22.15501207
-999	-999
91.61288968	22.48368095
91.58959623	22.473487
91.56376703	22.42236948
91.57043073	22.38967003
91.58936035	22.35002687
91.622325	22.30994049
91.65741261	22.2931968
91.71072218	22.29861388
91.72009853	22.33224901
91.71237336	22.37484694
91.61288968	22.48368095
-999	-999
92.92493022	21.2049551
92.9227483	21.2152968
92.88276612	21.31580821
92.87085403	21.36608854
92.86820034	21.39090861
92.85192441	21.62926004
92.87138476	21.78212012
92.86820034	21.81250501
92.85221926	21.87268382
92.85145264	21.8819421
92.84915278	21.89105264
92.83446906	21.95674702
92.80905266	22.02416501
92.82261594	22.03401425
92.83900981	22.03401425
92.85186544	22.0390866
92.85328074	22.06439913
92.78864878	22.39267405
92.78670275	22.40951623
92.77243182	22.44093529
92.76836284	22.45777747
92.77042681	22.51613418
92.76276061	22.5934999
92.75786604	22.60935716
92.74560012	22.62467272
92.715584	22.6460948
92.70266941	22.66160734
92.69470835	22.69233694
92.68509612	22.77019513
92.66876122	22.78748053
92.63160963	22.80008755
92.61055707	22.826385
92.60212425	22.86021711
92.60318573	22.93083611
92.57470285	23.073453
92.57570535	23.11358862
92.58018713	23.12875644
92.60035513	23.16416443
92.60813927	23.18223777
92.60749059	23.19262871
92.60212425	23.20223171
92.59646306	23.21877842
92.59599129	23.22897238
92.59923469	23.24862159
92.59805527	23.25792912
92.59410423	23.26300147
92.57918463	23.27265372
92.57340549	23.2793512
92.57222608	23.28619642
92.57381829	23.30052705
92.57222608	23.30796322
92.5659162	23.31653205
92.5514094	23.32849887
92.54557129	23.33682147
92.5404998	23.35169381
92.53371817	23.40069374
92.4910823	23.51647147
92.48783891	23.55015585
92.50098939	23.59334473
92.49880747	23.6110241
92.4981588	23.6148653
92.47527814	23.62525625
92.45670235	23.61609646
92.44254936	23.56911562
92.42556578	23.55572066
92.41046927	23.57330154
92.39902894	23.61205827
92.37685593	23.64042406
92.32938447	23.62688137
92.31151633	23.60969446
92.27507239	23.56709653
92.25567101	23.55320911
92.2296649	23.5475458
92.21220956	23.5552282
92.16556368	23.59925427
92.15135173	23.61841103
92.13755257	23.6322492
92.12180738	23.631609
92.11508471	23.61836178
92.11290279	23.59659498
92.11431809	23.55764126
92.14398038	23.44058314
92.14209332	23.40069374
92.11673589	23.36528575
92.10211114	23.35169381
92.08441991	23.34061343
92.02250061	23.31869888
92.00463247	23.30555016
91.97544194	23.27235825
91.94294905	23.22473721
91.92177854	23.17504783
91.92797047	23.1350107
91.94430538	23.1029022
91.9609941	23.03361285
91.97567782	23.00248928
91.97962886	22.99062095
91.97497017	22.98131343
91.95798659	22.96604712
91.95521497	22.96570239
91.94442332	22.96658882
91.94100301	22.96658882
91.93540079	22.96255064
91.93504697	22.95767527
91.93581359	22.95309537
91.9341624	22.9489587
91.91570456	22.92512355
91.90768453	22.91763814
91.88887286	22.90365223
91.88055798	22.8957236
91.86705367	22.88828742
91.83662476	22.88301809
91.82146927	22.87809347
91.81339028	22.87686232
91.80554717	22.87809347
91.79746817	22.88060502
91.78968403	22.88188542
91.77954106	22.87809347
91.77429266	22.8700171
91.77045956	22.8603156
91.76361895	22.85322416
91.74545596	22.84455683
91.74197668	22.84780708
91.74197668	22.85770556
91.73495916	22.86908142
91.71974471	22.8751387
91.70476613	22.87755176
91.69014138	22.88203316
91.67563457	22.89567435
91.67079897	22.90611454
91.66944264	22.93571148
91.66631719	22.93945419
91.65576143	22.94176876
91.65263598	22.94531448
91.64703375	22.97111947
91.62126353	23.04469324
91.61601513	23.05508418
91.6084079	23.08606001
91.60563628	23.08650323
91.58918343	23.10009517
91.58800402	23.10516752
91.58947829	23.11147103
91.58918343	23.11777454
91.58210694	23.12614639
91.58151723	23.12511222
91.57786105	23.1183655
91.57792002	23.11693736
91.56877955	23.13210517
91.55238568	23.15155741
91.53097929	23.16559257
91.5061526	23.16470613
91.49347388	23.15022776
91.48751784	23.12683584
91.48793063	23.08172635
91.50880628	22.99672747
91.50456039	22.96383104
91.46717292	22.97215364
91.44057711	23.00239078
91.42601133	23.04385605
91.40000522	23.20631914
91.39511065	23.2170548
91.3891546	23.22468796
91.38726754	23.23266584
91.39511065	23.24221959
91.40619715	23.25128089
91.4111507	23.25960349
91.40737657	23.26516831
91.39292873	23.26832006
91.37842192	23.27757834
91.36698159	23.2980155
91.35212096	23.34081041
91.34669565	23.36612294
91.34421888	23.37395308
91.33696547	23.38316211
91.31732821	23.39345456
91.3080698	23.40059525
91.29786786	23.41694498
91.28849151	23.45043237
91.27988177	23.46825948
91.24756579	23.51898303
91.2423174	23.53676089
91.24603256	23.56113774
91.26024451	23.56256588
91.27610764	23.56148246
91.28577885	23.57802918
91.2788203	23.59339398
91.26053936	23.59900804
91.24278916	23.60688743
91.23818944	23.62909745
91.24839139	23.64859893
91.26602364	23.65381902
91.28731209	23.65544414
91.30783392	23.66411147
91.31939219	23.68095365
91.34186005	23.73606011
91.3449855	23.75551234
91.34038578	23.76802087
91.32776603	23.79156054
91.32688147	23.8054972
91.33171708	23.81972934
91.36981219	23.87621469
91.38172428	23.88951115
91.39646698	23.90083777
91.41604527	23.90738751
91.43084693	23.90659957
91.43485694	23.90522068
91.44346667	23.90226591
91.45537877	23.90054229
91.46894204	23.90773223
91.48038237	23.94929599
91.48221047	23.9883482
91.49589168	24.01439942
91.54247859	24.01750193
91.62721958	24.00233411
91.66885294	23.9992316
91.71467322	24.00395923
91.74056139	24.01070596
91.75683732	24.01942253
91.76751102	24.03355618
91.77629767	24.05522449
91.78820976	24.11973696
91.79334022	24.13195001
91.80495746	24.12791182
91.82494855	24.08723449
91.83479667	24.07127874
91.85496467	24.06069081
91.87690179	24.05808077
91.89618523	24.06433503
91.90921777	24.07979832
91.90851012	24.09752694
91.90161054	24.11840732
91.89824921	24.13736709
91.9095716	24.15090978
91.9805724	24.13810578
91.99242552	24.13766256
91.99519715	24.13086659
91.99726112	24.10801638
91.99979687	24.09880734
92.03399991	24.07058929
92.0564088	24.06591091
92.07079767	24.07349482
92.07881769	24.09127268
92.10305467	24.17765045
92.10376232	24.19784138
92.09255788	24.23822323
92.09621407	24.25673979
92.12092282	24.26333877
92.13106579	24.25536089
92.1556566	24.24103026
92.17688607	24.23443127
92.17617842	24.24807246
92.15082099	24.28239704
92.15217732	24.29461008
92.24535113	24.28796185
92.27831579	24.29017793
92.30673969	24.30096284
92.32849991	24.32593064
92.33233301	24.35444417
92.3264949	24.4169868
92.33203815	24.43638979
92.34577834	24.44761791
92.36305677	24.45638373
92.37579446	24.46495256
92.37945065	24.46716864
92.390832	24.48233646
92.39672908	24.497849
92.40185954	24.53227206
92.41253325	24.57216146
92.46938106	24.70542157
92.47262445	24.72127884
92.47303725	24.73708685
92.4709143	24.75348583
92.47073739	24.75387979
92.45605367	24.78667774
92.45605367	24.78667774
92.45163086	24.80489882
92.45770485	24.82188875
92.48984392	24.83370782
92.53271566	24.82188875
92.53295155	24.82188875
92.6084931	24.78323051
92.60890589	24.78323051
92.60984942	24.77594208
92.61008531	24.77594208
92.61450811	24.77042651
92.614744	24.77003254
92.62276402	24.76697927
92.63379155	24.7659451
92.70255146	24.78485563
92.7424157	24.79386768
92.7577481	24.81391087
92.76122738	24.82572995
92.75763016	24.84336007
92.7573353	24.84336007
92.74919734	24.85931583
92.7385826	24.86822938
92.73846466	24.86882034
92.71104325	24.87837409
92.71104325	24.87837409
92.71133811	24.87837409
92.72024269	24.88517006
92.72012475	24.88556403
92.71581989	24.89024242
92.71540709	24.89024242
92.70514618	24.89467457
92.70514618	24.89467457
92.66929195	24.91683535
92.66929195	24.91732781
92.6689971	24.92038107
92.66882019	24.92038107
92.6685843	24.92038107
92.64959572	24.92599513
92.64098599	24.92826046
92.64098599	24.92826046
92.64098599	24.92855593
92.63845024	24.93806044
92.63420435	24.95731569
92.60660603	24.97095688
92.57493873	24.98223425
92.55730647	25.0034101
92.5475763	25.00946738
92.48943112	25.01596787
92.46944003	25.02025229
92.45434352	25.02557087
92.4406623	25.033598
92.42538887	25.04522009
92.4085822	25.06285022
92.4013288	25.06831654
92.39248319	25.06984317
92.37715079	25.06619896
92.37089989	25.06831654
92.36329266	25.07279794
92.34701673	25.0733889
92.33805317	25.07619593
92.33150742	25.08180999
92.32047988	25.09628836
92.31210603	25.10175469
92.28214889	25.11231799
92.24617672	25.1194833
92.21014558	25.12064059
92.18036535	25.11313547
92.15931278	25.10717176
92.09698069	25.11534663
91.97780077	25.10234564
91.92372458	25.10687629
91.90668203	25.1047587
91.89919274	25.09929238
91.8928239	25.08678385
91.88486285	25.08161301
91.87477884	25.08402607
91.86038998	25.0900341
91.84765229	25.08978787
91.84175522	25.07319191
91.8304918	25.06378589
91.80436775	25.06053565
91.77570796	25.06137283
91.75683732	25.06541102
91.7389102	25.07747633
91.73142092	25.08964013
91.72316501	25.09756876
91.70364569	25.09830745
91.69421036	25.09466324
91.6755756	25.08245019
91.66230718	25.07944617
91.65010023	25.0777718
91.62763237	25.07196076
91.61684072	25.07033563
91.5729075	25.07476779
91.40755348	25.11674522
91.3536542	25.14045232
91.34150622	25.14016177
91.31721027	25.12929314
91.30341111	25.12746611
91.24143284	25.12929314
91.06222068	25.10525116
91.02695617	25.09466324
91.01710805	25.09343208
90.89096958	25.07949542
90.85971508	25.08254868
90.84326223	25.08934465
90.82952205	25.09791349
90.81495627	25.10495569
90.7971471	25.10707327
90.79119105	25.10431549
90.77927896	25.0938753
90.77285114	25.09082204
90.76300302	25.09013259
90.72166452	25.09618987
90.69754548	25.10534966
90.6849847	25.10879689
90.66900363	25.10909236
90.62412687	25.09939087
90.53248631	25.10633458
90.41879067	25.08629139
90.37963408	25.08737481
90.29253427	25.11794682
90.11733212	25.15016859
89.86918315	25.23798435
89.82678317	25.23654143
89.78674202	25.2231711
89.76946359	25.22581562
89.75643105	25.24581941
89.74670087	25.28212861
89.74269086	25.31738393
89.74746749	25.34662138
89.7490597	25.35696307
89.75796429	25.38466404
89.77418125	25.43544668
89.77648111	25.5134526
89.78674202	25.58549481
89.77541963	25.62589144
89.74994426	25.67821549
89.72959935	25.7710839
89.73390421	25.79613543
89.78196539	25.86745864
89.78674202	25.89164836
89.77795538	25.89785337
89.76032312	25.89905498
89.73944747	25.90953949
89.76126665	25.91588732
89.7768939	25.92684951
89.78049112	25.94094377
89.76545357	25.95705219
89.76415622	25.95859359
89.76250504	25.95859359
89.76091282	25.95801741
89.75878988	25.95739198
89.75855399	25.95695862
89.75837708	25.95695862
89.75065191	25.95041873
89.74345748	25.94781853
89.73667584	25.94983762
89.730307	25.95695862
89.72205109	25.97090513
89.69899352	25.99562178
89.69262468	26.00514599
89.6909735	26.02322918
89.69356821	26.03616615
89.69221188	26.04891105
89.67770508	26.06602902
89.66862358	26.08026608
89.66361106	26.09762536
89.65718325	26.11277348
89.64385586	26.12167226
89.63400774	26.1224405
89.61142194	26.12056422
89.60351985	26.12167226
89.58983864	26.12691205
89.58706701	26.12932019
89.58860025	26.13306782
89.58936687	26.15586387
89.59001555	26.1773155
89.58388259	26.19260643
89.56365562	26.19583205
89.53965452	26.18914442
89.53169346	26.1807775
89.53399332	26.1489891
89.54189541	26.1372045
89.54071599	26.13210752
89.51801225	26.13778068
89.50999222	26.1372045
89.50232602	26.13408229
89.49483674	26.12854702
89.48333744	26.10969559
89.49059084	26.09690636
89.50898972	26.08935693
89.52933463	26.08680597
89.51636107	26.07997553
89.50008513	26.07295303
89.48781922	26.06458611
89.48799613	26.05237306
89.49902366	26.04770452
89.51441503	26.05020623
89.52898081	26.0495808
89.53753157	26.03659951
89.52797831	26.01933381
89.47920948	25.98509295
89.46959725	25.95695862
89.47101255	25.94320416
89.46776916	25.9299274
89.45957222	25.92069374
89.44482953	25.91781284
89.43321229	25.92310188
89.42365902	25.93387202
89.4079728	25.95686013
89.40248852	25.95926334
89.39682733	25.96090324
89.3912251	25.9609968
89.33078007	25.95686013
89.33078007	25.95686013
89.33078007	25.95686013
89.33078007	25.95686013
89.32476505	25.95503309
89.31928077	25.95474746
89.31385546	25.95503309
89.30848912	25.95686013
89.29162348	25.97811969
89.27841403	25.97811969
89.26508664	25.96782725
89.24662879	25.95907128
89.22881962	25.96051419
89.20635176	25.96927016
89.18594787	25.98109909
89.15917515	26.00721433
89.11966473	26.02212114
89.11017044	26.03145329
89.10356571	26.05150632
89.09159465	26.06449254
89.07496489	26.0736277
89.00119247	26.10056043
88.9872164	26.11388151
88.97866564	26.13239807
88.96970208	26.19501457
88.96115132	26.2112658
88.93886037	26.24242877
88.93172491	26.25955166
88.93095829	26.28735112
88.94381391	26.28869554
88.96008984	26.28229846
88.96970208	26.28657796
88.96911237	26.30076578
88.96097441	26.30836446
88.93437859	26.31476154
88.91586177	26.32130143
88.9143875	26.32851599
88.91810266	26.33741477
88.91291323	26.34996269
88.90294717	26.35650751
88.87847431	26.36169805
88.86620839	26.36607604
88.85594747	26.37324135
88.83896389	26.38925621
88.82646209	26.3947373
88.80847601	26.40570442
88.79850995	26.41469677
88.78819007	26.41690793
88.76973222	26.40969336
88.75557923	26.39805649
88.74148522	26.38088928
88.73240372	26.36150599
88.73322931	26.34352129
88.756051	26.32322695
88.78842595	26.3139933
88.81620118	26.3023515
